created_at;full_text;label;casefold;cleaned;tokens;stopword_removed;stemmed;final_text
Sat Dec 20 08:32:36 +0000 2025;NINGNING from aespa (@aespa_official) with Ciber Jump from NOV3M Collection by LSOUL. #LSOUL #NINGNING #ë‹ë‹ #å®è‰ºå“ #ë‹ì´ì¤˜ #aespa #Ã¦spa #ì—ìŠ¤íŒŒ https://t.co/kU5fz5Bqpj;Informasi;ningning from aespa (@aespa_official) with ciber jump from nov3m collection by lsoul. #lsoul #ningning #ë‹ë‹ #å®è‰ºå“ #ë‹ì´ì¤˜ #aespa #ã¦spa #ì—ìš¤íœœ https://t.co/ku5fz5bqpj;ningning from aespa with ciber jump from nov m collection by lsoul lsoul ningning aespa spa;['ningning', 'from', 'aespa', 'with', 'ciber', 'jump', 'from', 'nov', 'm', 'collection', 'by', 'lsoul', 'lsoul', 'ningning', 'aespa', 'spa'];['ningning', 'ciber', 'jump', 'nov', 'collection', 'lsoul', 'lsoul', 'ningning'];['ningning', 'ciber', 'jump', 'nov', 'collection', 'lsoul', 'lsoul', 'ningning'];ningning ciber jump nov collection lsoul lsoul ningning
Tue Dec 23 04:23:38 +0000 2025;DIRTY WORK DANCE BREAK IS SICKENING MOTHERS WILL ALWAYS SERVE https://t.co/oG92mMRBzj;Opini/Ekspresi;dirty work dance break is sickening mothers will always serve https://t.co/og92mmrbzj;dirty work dance break is sickening mothers will always serve;['dirty', 'work', 'dance', 'break', 'is', 'sickening', 'mothers', 'will', 'always', 'serve'];['dirty', 'work', 'dance', 'break', 'sickening', 'mothers', 'always', 'serve'];['dirty', 'work', 'dance', 'break', 'sickening', 'mothers', 'always', 'serve'];dirty work dance break sickening mothers always serve
Sat Dec 20 12:01:11 +0000 2025;aespa for Nongshim Shin Ramyun. https://t.co/fe9Pi7d34G;Informasi;aespa for nongshim shin ramyun. https://t.co/fe9pi7d34g;aespa for nongshim shin ramyun;['aespa', 'for', 'nongshim', 'shin', 'ramyun'];['nongshim', 'shin', 'ramyun'];['nongshim', 'shin', 'ramyun'];nongshim shin ramyun
Wed Dec 17 16:55:39 +0000 2025;2025 MMA Intro + drift + rich man + dirty work #aespa #ì—ìŠ¤íŒŒ https://t.co/8hEjkPyyIz;Informasi;2025 mma intro + drift + rich man + dirty work #aespa #ì—ìš¤íœœ https://t.co/8hejkpyyiz;mma intro drift rich man dirty work aespa;['mma', 'intro', 'drift', 'rich', 'man', 'dirty', 'work', 'aespa'];['mma', 'intro', 'drift', 'rich', 'man', 'dirty', 'work'];['mma', 'intro', 'drift', 'rich', 'man', 'dirty', 'work'];mma intro drift rich man dirty work
Sat Dec 20 12:24:11 +0000 2025;guys maybe if we spam this video enough we can bully sm into letting those aespa hyperpop collaborations happened https://t.co/VWUGODX6Yz;Interaksi Fandom;guys maybe if we spam this video enough we can bully sm into letting those aespa hyperpop collaborations happened https://t.co/vwugodx6yz;guys maybe if we spam this video enough we can bully sm into letting those aespa hyperpop collaborations happened;['guys', 'maybe', 'if', 'we', 'spam', 'this', 'video', 'enough', 'we', 'can', 'bully', 'sm', 'into', 'letting', 'those', 'aespa', 'hyperpop', 'collaborations', 'happened'];['guys', 'maybe', 'spam', 'video', 'enough', 'bully', 'sm', 'letting', 'hyperpop', 'collaborations', 'happened'];['guys', 'maybe', 'spam', 'video', 'enough', 'bully', 'sm', 'letting', 'hyperpop', 'collaborations', 'happened'];guys maybe spam video enough bully sm letting hyperpop collaborations happened
Tue Dec 23 21:01:13 +0000 2025;i want aespa to be free from all these hate trains;Opini/Ekspresi;i want aespa to be free from all these hate trains;i want aespa to be free from all these hate trains;['i', 'want', 'aespa', 'to', 'be', 'free', 'from', 'all', 'these', 'hate', 'trains'];['want', 'free', 'hate', 'trains'];['want', 'free', 'hate', 'trains'];want free hate trains
Mon Dec 22 11:01:36 +0000 2025;SM's family in here missing aespa x exo sunbaenim #RIIZE x #NCTWISH x #Hearts2Hearts at MMA2025 https://t.co/00cHTiZSvY;Opini/Ekspresi;sm's family in here missing aespa x exo sunbaenim #riize x #nctwish x #hearts2hearts at mma2025 https://t.co/00chtizsvy;sm s family in here missing aespa x exo sunbaenim riize x nctwish x hearts hearts at mma;['sm', 's', 'family', 'in', 'here', 'missing', 'aespa', 'x', 'exo', 'sunbaenim', 'riize', 'x', 'nctwish', 'x', 'hearts', 'hearts', 'at', 'mma'];['sm', 'family', 'missing', 'x', 'exo', 'sunbaenim', 'riize', 'x', 'nctwish', 'x', 'hearts', 'hearts', 'mma'];['sm', 'family', 'missing', 'x', 'exo', 'sunbaenim', 'riize', 'x', 'nctwish', 'x', 'hearts', 'hearts', 'mma'];sm family missing x exo sunbaenim riize x nctwish x hearts hearts mma
Sat Dec 20 15:22:35 +0000 2025;Ini kalau member aespa udah pasti di quote sampai ratusan ribu wkwk;Opini/Ekspresi;ini kalau member aespa udah pasti di quote sampai ratusan ribu wkwk;ini kalau member aespa udah pasti di quote sampai ratusan ribu wkwk;['ini', 'kalau', 'member', 'aespa', 'udah', 'pasti', 'di', 'quote', 'sampai', 'ratusan', 'ribu', 'wkwk'];['kalau', 'member', 'udah', 'quote', 'ratusan', 'ribu', 'wkwk'];['kalau', 'member', 'udah', 'quote', 'ratus', 'ribu', 'wkwk'];kalau member udah quote ratus ribu wkwk
Fri Dec 19 16:13:20 +0000 2025;aespa perform Rich Man at 2025 KBS GAYO DAECHUKJE https://t.co/bgdocm8coZ;Informasi;aespa perform rich man at 2025 kbs gayo daechukje https://t.co/bgdocm8coz;aespa perform rich man at kbs gayo daechukje;['aespa', 'perform', 'rich', 'man', 'at', 'kbs', 'gayo', 'daechukje'];['perform', 'rich', 'man', 'kbs', 'gayo', 'daechukje'];['perform', 'rich', 'man', 'kbs', 'gayo', 'daechukje'];perform rich man kbs gayo daechukje
Fri Dec 19 13:07:52 +0000 2025;bro babi kuning bisa cepetan selesai ga masalahnya? biar stop pake aespa buat nutupin kasus dia lagi. masa tiap berita dia muncul yang kena aespa lagi aespa lagi;Interaksi Fandom;bro babi kuning bisa cepetan selesai ga masalahnya? biar stop pake aespa buat nutupin kasus dia lagi. masa tiap berita dia muncul yang kena aespa lagi aespa lagi;bro babi kuning bisa cepetan selesai ga masalahnya biar stop pake aespa buat nutupin kasus dia lagi masa tiap berita dia muncul yang kena aespa lagi aespa lagi;['bro', 'babi', 'kuning', 'bisa', 'cepetan', 'selesai', 'ga', 'masalahnya', 'biar', 'stop', 'pake', 'aespa', 'buat', 'nutupin', 'kasus', 'dia', 'lagi', 'masa', 'tiap', 'berita', 'dia', 'muncul', 'yang', 'kena', 'aespa', 'lagi', 'aespa', 'lagi'];['bro', 'babi', 'kuning', 'cepetan', 'selesai', 'ga', 'masalahnya', 'biar', 'stop', 'pake', 'buat', 'nutupin', 'kasus', 'masa', 'tiap', 'berita', 'muncul', 'kena'];['bro', 'babi', 'kuning', 'cepetan', 'selesai', 'ga', 'masalah', 'biar', 'stop', 'pake', 'buat', 'nutupin', 'kasus', 'masa', 'tiap', 'berita', 'muncul', 'kena'];bro babi kuning cepetan selesai ga masalah biar stop pake buat nutupin kasus masa tiap berita muncul kena
Mon Dec 22 06:33:37 +0000 2025;#KARINA for NONGSHIM SHIN RAMYUN X aespa #aespa #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ https://t.co/H6JpBwtBqr;Informasi;#karina for nongshim shin ramyun x aespa #aespa #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒš https://t.co/h6jpbwtbqr;karina for nongshim shin ramyun x aespa aespa;['karina', 'for', 'nongshim', 'shin', 'ramyun', 'x', 'aespa', 'aespa'];['karina', 'nongshim', 'shin', 'ramyun', 'x'];['karina', 'nongshim', 'shin', 'ramyun', 'x'];karina nongshim shin ramyun x
Wed Dec 17 15:21:23 +0000 2025;-star orang baik ketemu sama orang baik. seneng banget lihat interaksi aespa sama ald1 di mma kemarin https://t.co/oJOEpxAcUl;Opini/Ekspresi;-star orang baik ketemu sama orang baik. seneng banget lihat interaksi aespa sama ald1 di mma kemarin https://t.co/ojoepxacul;star orang baik ketemu sama orang baik seneng banget lihat interaksi aespa sama ald di mma kemarin;['star', 'orang', 'baik', 'ketemu', 'sama', 'orang', 'baik', 'seneng', 'banget', 'lihat', 'interaksi', 'aespa', 'sama', 'ald', 'di', 'mma', 'kemarin'];['star', 'orang', 'baik', 'ketemu', 'sama', 'orang', 'baik', 'seneng', 'banget', 'lihat', 'interaksi', 'sama', 'ald', 'mma', 'kemarin'];['star', 'orang', 'baik', 'ketemu', 'sama', 'orang', 'baik', 'neng', 'banget', 'lihat', 'interaksi', 'sama', 'ald', 'mma', 'kemarin'];star orang baik ketemu sama orang baik neng banget lihat interaksi sama ald mma kemarin
Sun Dec 21 05:05:08 +0000 2025;fans si gisel paling halu dan gak nalar anj kalo bikin narasi ngakak bgt kalo dia se oke itu lagunya sendiri gk mungkin anyep selalu dibawah member aespa lainnya stop halu kata gue teh malu2 in woy gk ngotak bgt ngaku2;Opini/Ekspresi;fans si gisel paling halu dan gak nalar anj kalo bikin narasi ngakak bgt kalo dia se oke itu lagunya sendiri gk mungkin anyep selalu dibawah member aespa lainnya stop halu kata gue teh malu2 in woy gk ngotak bgt ngaku2;fans si gisel paling halu dan gak nalar anj kalo bikin narasi ngakak bgt kalo dia se oke itu lagunya sendiri gk mungkin anyep selalu dibawah member aespa lainnya stop halu kata gue teh malu in woy gk ngotak bgt ngaku;['fans', 'si', 'gisel', 'paling', 'halu', 'dan', 'gak', 'nalar', 'anj', 'kalo', 'bikin', 'narasi', 'ngakak', 'bgt', 'kalo', 'dia', 'se', 'oke', 'itu', 'lagunya', 'sendiri', 'gk', 'mungkin', 'anyep', 'selalu', 'dibawah', 'member', 'aespa', 'lainnya', 'stop', 'halu', 'kata', 'gue', 'teh', 'malu', 'in', 'woy', 'gk', 'ngotak', 'bgt', 'ngaku'];['fans', 'si', 'gisel', 'paling', 'halu', 'gak', 'nalar', 'anj', 'kalo', 'bikin', 'narasi', 'ngakak', 'bgt', 'kalo', 'se', 'oke', 'lagunya', 'sendiri', 'gk', 'mungkin', 'anyep', 'selalu', 'dibawah', 'member', 'lainnya', 'stop', 'halu', 'kata', 'gue', 'teh', 'malu', 'woy', 'gk', 'ngotak', 'bgt', 'ngaku'];['fans', 'si', 'gisel', 'paling', 'halu', 'gak', 'nalar', 'anj', 'kalo', 'bikin', 'narasi', 'ngakak', 'bgt', 'kalo', 'se', 'oke', 'lagu', 'sendiri', 'gk', 'mungkin', 'anyep', 'selalu', 'bawah', 'member', 'lain', 'stop', 'halu', 'kata', 'gue', 'teh', 'malu', 'woy', 'gk', 'ngotak', 'bgt', 'ngaku'];fans si gisel paling halu gak nalar anj kalo bikin narasi ngakak bgt kalo se oke lagu sendiri gk mungkin anyep selalu bawah member lain stop halu kata gue teh malu woy gk ngotak bgt ngaku
Tue Dec 23 02:27:35 +0000 2025;Kataku sih emg mereka orgil mau gimanapun dijelasin gabakalan mau ngerti semua idol reaksinya mirip mirip tpi yg mereka cari kesalahan cuma aespa wkwk kita tuh gausah cape cape jelasin apa yg terjadi ke mereka yg emg membodohkan dirinya karena KPop;Interaksi Fandom;kataku sih emg mereka orgil mau gimanapun dijelasin gabakalan mau ngerti semua idol reaksinya mirip mirip tpi yg mereka cari kesalahan cuma aespa wkwk kita tuh gausah cape cape jelasin apa yg terjadi ke mereka yg emg membodohkan dirinya karena kpop;kataku sih emg mereka orgil mau gimanapun dijelasin gabakalan mau ngerti semua idol reaksinya mirip mirip tpi yg mereka cari kesalahan cuma aespa wkwk kita tuh gausah cape cape jelasin apa yg terjadi ke mereka yg emg membodohkan dirinya karena kpop;['kataku', 'sih', 'emg', 'mereka', 'orgil', 'mau', 'gimanapun', 'dijelasin', 'gabakalan', 'mau', 'ngerti', 'semua', 'idol', 'reaksinya', 'mirip', 'mirip', 'tpi', 'yg', 'mereka', 'cari', 'kesalahan', 'cuma', 'aespa', 'wkwk', 'kita', 'tuh', 'gausah', 'cape', 'cape', 'jelasin', 'apa', 'yg', 'terjadi', 'ke', 'mereka', 'yg', 'emg', 'membodohkan', 'dirinya', 'karena', 'kpop'];['kataku', 'sih', 'emg', 'orgil', 'mau', 'gimanapun', 'dijelasin', 'gabakalan', 'mau', 'ngerti', 'semua', 'idol', 'reaksinya', 'mirip', 'mirip', 'tpi', 'yg', 'cari', 'kesalahan', 'cuma', 'wkwk', 'tuh', 'gausah', 'cape', 'cape', 'jelasin', 'apa', 'yg', 'terjadi', 'yg', 'emg', 'membodohkan', 'dirinya', 'kpop'];['kata', 'sih', 'emg', 'orgil', 'mau', 'gimanapun', 'dijelasin', 'gabakalan', 'mau', 'ngerti', 'semua', 'idol', 'reaksi', 'mirip', 'mirip', 'tpi', 'yg', 'cari', 'salah', 'cuma', 'wkwk', 'tuh', 'gausah', 'cape', 'cape', 'jelasin', 'apa', 'yg', 'jadi', 'yg', 'emg', 'bodoh', 'diri', 'kpop'];kata sih emg orgil mau gimanapun dijelasin gabakalan mau ngerti semua idol reaksi mirip mirip tpi yg cari salah cuma wkwk tuh gausah cape cape jelasin apa yg jadi yg emg bodoh diri kpop
Sun Dec 21 15:12:29 +0000 2025;! Kemarin Junseo di bp perfomance lagunya bareng team winplash sekarang se frame sama yang punya lagu Karina aespa sender seneng banget!! https://t.co/jMERvwUqiq;Opini/Ekspresi;! kemarin junseo di bp perfomance lagunya bareng team winplash sekarang se frame sama yang punya lagu karina aespa sender seneng banget!! https://t.co/jmervwuqiq;kemarin junseo di bp perfomance lagunya bareng team winplash sekarang se frame sama yang punya lagu karina aespa sender seneng banget;['kemarin', 'junseo', 'di', 'bp', 'perfomance', 'lagunya', 'bareng', 'team', 'winplash', 'sekarang', 'se', 'frame', 'sama', 'yang', 'punya', 'lagu', 'karina', 'aespa', 'sender', 'seneng', 'banget'];['kemarin', 'junseo', 'bp', 'perfomance', 'lagunya', 'bareng', 'team', 'winplash', 'sekarang', 'se', 'frame', 'sama', 'punya', 'lagu', 'karina', 'sender', 'seneng', 'banget'];['kemarin', 'junseo', 'bp', 'perfomance', 'lagu', 'bareng', 'team', 'winplash', 'sekarang', 'se', 'frame', 'sama', 'punya', 'lagu', 'karina', 'sender', 'neng', 'banget'];kemarin junseo bp perfomance lagu bareng team winplash sekarang se frame sama punya lagu karina sender neng banget
Sat Dec 20 10:51:12 +0000 2025;aespa Intro + Drift at 2025 MMA https://t.co/MCaA5BQ34A;Informasi;aespa intro + drift at 2025 mma https://t.co/mcaa5bq34a;aespa intro drift at mma;['aespa', 'intro', 'drift', 'at', 'mma'];['intro', 'drift', 'mma'];['intro', 'drift', 'mma'];intro drift mma
Sat Dec 20 12:05:11 +0000 2025;251219 KBS Gayo Daejukje Festival #ningning #ë‹ë‹ #å¯§å¯§ #å®å® #NINGNING #å¯§è—å“ #å®è‰ºå“ #aespa https://t.co/t7f5nZeNLl;Informasi;251219 kbs gayo daejukje festival #ningning #ë‹ë‹ #å¯§å¯§ #å®å® #ningning #å¯§è—å“ #å®è‰ºå“ #aespa https://t.co/t7f5nzenll;kbs gayo daejukje festival ningning ningning aespa;['kbs', 'gayo', 'daejukje', 'festival', 'ningning', 'ningning', 'aespa'];['kbs', 'gayo', 'daejukje', 'festival', 'ningning', 'ningning'];['kbs', 'gayo', 'daejukje', 'festival', 'ningning', 'ningning'];kbs gayo daejukje festival ningning ningning
Sat Dec 20 02:13:06 +0000 2025;#AESPA SG PHOTOCARD https://t.co/rn3CyxYVzS;Informasi;#aespa sg photocard https://t.co/rn3cyxyvzs;aespa sg photocard;['aespa', 'sg', 'photocard'];['sg', 'photocard'];['sg', 'photocard'];sg photocard
Mon Dec 22 08:20:03 +0000 2025;kalo lu ngasih hal konyol makin buktiin lu pengen idol lu dapat validasi dari member aespa stop malu maluin inget umur;Opini/Ekspresi;kalo lu ngasih hal konyol makin buktiin lu pengen idol lu dapat validasi dari member aespa stop malu maluin inget umur;kalo lu ngasih hal konyol makin buktiin lu pengen idol lu dapat validasi dari member aespa stop malu maluin inget umur;['kalo', 'lu', 'ngasih', 'hal', 'konyol', 'makin', 'buktiin', 'lu', 'pengen', 'idol', 'lu', 'dapat', 'validasi', 'dari', 'member', 'aespa', 'stop', 'malu', 'maluin', 'inget', 'umur'];['kalo', 'lu', 'ngasih', 'konyol', 'makin', 'buktiin', 'lu', 'pengen', 'idol', 'lu', 'validasi', 'member', 'stop', 'malu', 'maluin', 'inget', 'umur'];['kalo', 'lu', 'ngasih', 'konyol', 'makin', 'buktiin', 'lu', 'ken', 'idol', 'lu', 'validasi', 'member', 'stop', 'malu', 'maluin', 'inget', 'umur'];kalo lu ngasih konyol makin buktiin lu ken idol lu validasi member stop malu maluin inget umur
Sun Dec 21 08:02:55 +0000 2025;Sells HallOoO aku lagi open PO nih (custom) ada juga yang ready ï¸ ada RIIZE EXO AESPA CORTIS NCT DREAM &amp;Promosi;sells hallooo aku lagi open po nih (custom) ada juga yang ready ï¸ ada riize exo aespa cortis nct dream &amp;sells hallooo aku lagi open po nih custom ada juga yang ready ada riize exo aespa cortis nct dream amp;['sells', 'hallooo', 'aku', 'lagi', 'open', 'po', 'nih', 'custom', 'ada', 'juga', 'yang', 'ready', 'ada', 'riize', 'exo', 'aespa', 'cortis', 'nct', 'dream', 'amp'];['sells', 'hallooo', 'aku', 'open', 'po', 'nih', 'custom', 'ready', 'riize', 'exo', 'cortis', 'nct', 'dream'];['sells', 'hallooo', 'aku', 'open', 'po', 'nih', 'custom', 'ready', 'riize', 'exo', 'cortis', 'nct', 'dream'];sells hallooo aku open po nih custom ready riize exo cortis nct dream
Wed Dec 17 06:04:33 +0000 2025;aespa Rich Man at 2025 KBS Gayo Daechukje Global Festival https://t.co/7vsQAMjhek;Informasi;aespa rich man at 2025 kbs gayo daechukje global festival https://t.co/7vsqamjhek;aespa rich man at kbs gayo daechukje global festival;['aespa', 'rich', 'man', 'at', 'kbs', 'gayo', 'daechukje', 'global', 'festival'];['rich', 'man', 'kbs', 'gayo', 'daechukje', 'global', 'festival'];['rich', 'man', 'kbs', 'gayo', 'daechukje', 'global', 'festival'];rich man kbs gayo daechukje global festival
Fri Dec 19 13:03:11 +0000 2025;SMINIZ adalah game mobile kasual baru dari Kakao Games yang menampilkan karakter mini lucu bernama Miniz yang terinspirasi dari artis-artis SM Ent seperti EXO NCT Red Velvet dan aespa. Gemes banget ada MARK mini https://t.co/pgDk4ngTxU;Informasi;sminiz adalah game mobile kasual baru dari kakao games yang menampilkan karakter mini lucu bernama miniz yang terinspirasi dari artis-artis sm ent seperti exo nct red velvet dan aespa. gemes banget ada mark mini https://t.co/pgdk4ngtxu;sminiz adalah game mobile kasual baru dari kakao games yang menampilkan karakter mini lucu bernama miniz yang terinspirasi dari artis artis sm ent seperti exo nct red velvet dan aespa gemes banget ada mark mini;['sminiz', 'adalah', 'game', 'mobile', 'kasual', 'baru', 'dari', 'kakao', 'games', 'yang', 'menampilkan', 'karakter', 'mini', 'lucu', 'bernama', 'miniz', 'yang', 'terinspirasi', 'dari', 'artis', 'artis', 'sm', 'ent', 'seperti', 'exo', 'nct', 'red', 'velvet', 'dan', 'aespa', 'gemes', 'banget', 'ada', 'mark', 'mini'];['sminiz', 'game', 'mobile', 'kasual', 'baru', 'kakao', 'games', 'menampilkan', 'karakter', 'mini', 'lucu', 'bernama', 'miniz', 'terinspirasi', 'artis', 'artis', 'sm', 'ent', 'exo', 'nct', 'red', 'velvet', 'gemes', 'banget', 'mark', 'mini'];['sminiz', 'game', 'mobile', 'kasual', 'baru', 'kakao', 'games', 'tampil', 'karakter', 'mini', 'lucu', 'nama', 'miniz', 'inspirasi', 'artis', 'artis', 'sm', 'ent', 'exo', 'nct', 'red', 'velvet', 'gemes', 'banget', 'mark', 'mini'];sminiz game mobile kasual baru kakao games tampil karakter mini lucu nama miniz inspirasi artis artis sm ent exo nct red velvet gemes banget mark mini
